Month,Samplingpoint,ExceedCount,CustomLabel
2016-07-01,AT/SPO.09.TAB.56396.6001.1,3,Taborstraße (Gravi)
2016-08-01,AT/SPO.09.A23.65515.6001.1,2,A23 Südosttangente/Wehlistraße	(Gravi)
2016-08-01,AT/SPO.09.AKC.55371.6001.1,2,AKH (Allgemeines Krankenhaus) (Gravi)
2016-08-01,AT/SPO.09.KEND.64567.6001.1,1,Kendlerstraße (Automatic)
2016-08-01,AT/SPO.09.LOB.64389.6001.1,1,Lobau (Gravi)
2016-08-01,AT/SPO.09.STAD.64538.6001.1,1,Stadlau (Automatic)
2016-08-01,AT/SPO.09.TAB.56396.6001.1,2,Taborstraße (Gravi)
2016-09-01,AT/SPO.09.A23.65515.6001.1,14,A23 Südosttangente/Wehlistraße	(Gravi)
2016-09-01,AT/SPO.09.AKC.55371.6001.1,14,AKH (Allgemeines Krankenhaus) (Gravi)
2016-09-01,AT/SPO.09.KEND.64567.6001.1,13,Kendlerstraße (Automatic)
2016-09-01,AT/SPO.09.LOB.64389.6001.1,6,Lobau (Gravi)
2016-09-01,AT/SPO.09.STAD.64538.6001.1,14,Stadlau (Automatic)
2016-09-01,AT/SPO.09.TAB.56396.6001.1,16,Taborstraße (Gravi)
2016-10-01,AT/SPO.09.A23.65515.6001.1,11,A23 Südosttangente/Wehlistraße	(Gravi)
2016-10-01,AT/SPO.09.AKC.55371.6001.1,10,AKH (Allgemeines Krankenhaus) (Gravi)
2016-10-01,AT/SPO.09.KEND.64567.6001.1,12,Kendlerstraße (Automatic)
2016-10-01,AT/SPO.09.LOB.64389.6001.1,6,Lobau (Gravi)
2016-10-01,AT/SPO.09.STAD.64538.6001.1,14,Stadlau (Automatic)
2016-10-01,AT/SPO.09.TAB.56396.6001.1,11,Taborstraße (Gravi)
2016-11-01,AT/SPO.09.A23.65515.6001.1,16,A23 Südosttangente/Wehlistraße	(Gravi)
2016-11-01,AT/SPO.09.AKC.55371.6001.1,15,AKH (Allgemeines Krankenhaus) (Gravi)
2016-11-01,AT/SPO.09.KEND.64567.6001.1,18,Kendlerstraße (Automatic)
2016-11-01,AT/SPO.09.LOB.64389.6001.1,14,Lobau (Gravi)
2016-11-01,AT/SPO.09.STAD.64538.6001.1,20,Stadlau (Automatic)
2016-11-01,AT/SPO.09.TAB.56396.6001.1,16,Taborstraße (Gravi)
2016-12-01,AT/SPO.09.A23.65515.6001.1,17,A23 Südosttangente/Wehlistraße	(Gravi)
2016-12-01,AT/SPO.09.AKC.55371.6001.1,18,AKH (Allgemeines Krankenhaus) (Gravi)
2016-12-01,AT/SPO.09.KEND.64567.6001.1,18,Kendlerstraße (Automatic)
2016-12-01,AT/SPO.09.LOB.64389.6001.1,16,Lobau (Gravi)
2016-12-01,AT/SPO.09.STAD.64538.6001.1,19,Stadlau (Automatic)
2016-12-01,AT/SPO.09.TAB.56396.6001.1,18,Taborstraße (Gravi)
2017-01-01,AT/SPO.09.A23.65515.6001.1,22,A23 Südosttangente/Wehlistraße	(Gravi)
2017-01-01,AT/SPO.09.A23.65516.6001.1,23,A23 Südosttangente/Wehlistraße	(Gravi)
2017-01-01,AT/SPO.09.AKC.5066.6001.1,23,AKH (Allgemeines Krankenhaus) (Automatic)
2017-01-01,AT/SPO.09.AKC.55371.6001.1,21,AKH (Allgemeines Krankenhaus) (Gravi)
2017-01-01,AT/SPO.09.KEND.64567.6001.1,23,Kendlerstraße (Automatic)
2017-01-01,AT/SPO.09.LOB.64389.6001.1,22,Lobau (Gravi)
2017-01-01,AT/SPO.09.LOB.64566.6001.1,23,Lobau (Automatic)
2017-01-01,AT/SPO.09.STAD.64538.6001.1,23,Stadlau (Automatic)
2017-01-01,AT/SPO.09.TAB.56213.6001.1,23,Taborstraße (Automatic)
2017-01-01,AT/SPO.09.TAB.56396.6001.1,21,Taborstraße (Gravi)
2017-02-01,AT/SPO.09.A23.65515.6001.1,20,A23 Südosttangente/Wehlistraße	(Gravi)
2017-02-01,AT/SPO.09.A23.65516.6001.1,20,A23 Südosttangente/Wehlistraße	(Gravi)
2017-02-01,AT/SPO.09.AKC.5066.6001.1,20,AKH (Allgemeines Krankenhaus) (Automatic)
2017-02-01,AT/SPO.09.AKC.55371.6001.1,20,AKH (Allgemeines Krankenhaus) (Gravi)
2017-02-01,AT/SPO.09.KEND.64567.6001.1,21,Kendlerstraße (Automatic)
2017-02-01,AT/SPO.09.LOB.64389.6001.1,18,Lobau (Gravi)
2017-02-01,AT/SPO.09.LOB.64566.6001.1,20,Lobau (Automatic)
2017-02-01,AT/SPO.09.STAD.64538.6001.1,20,Stadlau (Automatic)
2017-02-01,AT/SPO.09.TAB.56213.6001.1,23,Taborstraße (Automatic)
2017-02-01,AT/SPO.09.TAB.56396.6001.1,20,Taborstraße (Gravi)
2017-03-01,AT/SPO.09.A23.65515.6001.1,10,A23 Südosttangente/Wehlistraße	(Gravi)
2017-03-01,AT/SPO.09.A23.65516.6001.1,11,A23 Südosttangente/Wehlistraße	(Gravi)
2017-03-01,AT/SPO.09.AKC.5066.6001.1,11,AKH (Allgemeines Krankenhaus) (Automatic)
2017-03-01,AT/SPO.09.AKC.55371.6001.1,8,AKH (Allgemeines Krankenhaus) (Gravi)
2017-03-01,AT/SPO.09.KEND.64567.6001.1,12,Kendlerstraße (Automatic)
2017-03-01,AT/SPO.09.LOB.64389.6001.1,6,Lobau (Gravi)
2017-03-01,AT/SPO.09.LOB.64566.6001.1,10,Lobau (Automatic)
2017-03-01,AT/SPO.09.STAD.64538.6001.1,12,Stadlau (Automatic)
2017-03-01,AT/SPO.09.TAB.56213.6001.1,14,Taborstraße (Automatic)
2017-03-01,AT/SPO.09.TAB.56396.6001.1,11,Taborstraße (Gravi)
2017-04-01,AT/SPO.09.A23.65515.6001.1,4,A23 Südosttangente/Wehlistraße	(Gravi)
2017-04-01,AT/SPO.09.A23.65516.6001.1,6,A23 Südosttangente/Wehlistraße	(Gravi)
2017-04-01,AT/SPO.09.AKC.5066.6001.1,4,AKH (Allgemeines Krankenhaus) (Automatic)
2017-04-01,AT/SPO.09.AKC.55371.6001.1,3,AKH (Allgemeines Krankenhaus) (Gravi)
2017-04-01,AT/SPO.09.KEND.64567.6001.1,12,Kendlerstraße (Automatic)
2017-04-01,AT/SPO.09.LOB.64389.6001.1,2,Lobau (Gravi)
2017-04-01,AT/SPO.09.LOB.64566.6001.1,4,Lobau (Automatic)
2017-04-01,AT/SPO.09.STAD.64538.6001.1,7,Stadlau (Automatic)
2017-04-01,AT/SPO.09.TAB.56213.6001.1,13,Taborstraße (Automatic)
2017-04-01,AT/SPO.09.TAB.56396.6001.1,4,Taborstraße (Gravi)
2017-05-01,AT/SPO.09.A23.65515.6001.1,3,A23 Südosttangente/Wehlistraße	(Gravi)
2017-05-01,AT/SPO.09.A23.65516.6001.1,2,A23 Südosttangente/Wehlistraße	(Gravi)
2017-05-01,AT/SPO.09.AKC.5066.6001.1,1,AKH (Allgemeines Krankenhaus) (Automatic)
2017-05-01,AT/SPO.09.AKC.55371.6001.1,2,AKH (Allgemeines Krankenhaus) (Gravi)
2017-05-01,AT/SPO.09.KEND.64567.6001.1,3,Kendlerstraße (Automatic)
2017-05-01,AT/SPO.09.LOB.64389.6001.1,0,Lobau (Gravi)
2017-05-01,AT/SPO.09.LOB.64566.6001.1,1,Lobau (Automatic)
2017-05-01,AT/SPO.09.STAD.64538.6001.1,2,Stadlau (Automatic)
2017-05-01,AT/SPO.09.TAB.56213.6001.1,3,Taborstraße (Automatic)
2017-05-01,AT/SPO.09.TAB.56396.6001.1,4,Taborstraße (Gravi)
2017-06-01,AT/SPO.09.A23.65515.6001.1,3,A23 Südosttangente/Wehlistraße	(Gravi)
2017-06-01,AT/SPO.09.A23.65516.6001.1,0,A23 Südosttangente/Wehlistraße	(Gravi)
2017-06-01,AT/SPO.09.AKC.5066.6001.1,0,AKH (Allgemeines Krankenhaus) (Automatic)
2017-06-01,AT/SPO.09.AKC.55371.6001.1,3,AKH (Allgemeines Krankenhaus) (Gravi)
2017-06-01,AT/SPO.09.KEND.64567.6001.1,0,Kendlerstraße (Automatic)
2017-06-01,AT/SPO.09.LOB.64389.6001.1,0,Lobau (Gravi)
2017-06-01,AT/SPO.09.LOB.64566.6001.1,0,Lobau (Automatic)
2017-06-01,AT/SPO.09.STAD.64538.6001.1,0,Stadlau (Automatic)
2017-06-01,AT/SPO.09.TAB.56213.6001.1,0,Taborstraße (Automatic)
2017-06-01,AT/SPO.09.TAB.56396.6001.1,5,Taborstraße (Gravi)
2017-07-01,AT/SPO.09.A23.65515.6001.1,0,A23 Südosttangente/Wehlistraße	(Gravi)
2017-07-01,AT/SPO.09.A23.65516.6001.1,0,A23 Südosttangente/Wehlistraße	(Gravi)
2017-07-01,AT/SPO.09.AKC.5066.6001.1,0,AKH (Allgemeines Krankenhaus) (Automatic)
2017-07-01,AT/SPO.09.AKC.55371.6001.1,0,AKH (Allgemeines Krankenhaus) (Gravi)
2017-07-01,AT/SPO.09.KEND.64567.6001.1,0,Kendlerstraße (Automatic)
2017-07-01,AT/SPO.09.LOB.64389.6001.1,0,Lobau (Gravi)
2017-07-01,AT/SPO.09.LOB.64566.6001.1,0,Lobau (Automatic)
2017-07-01,AT/SPO.09.STAD.64538.6001.1,0,Stadlau (Automatic)
2017-07-01,AT/SPO.09.TAB.56213.6001.1,0,Taborstraße (Automatic)
2017-07-01,AT/SPO.09.TAB.56396.6001.1,0,Taborstraße (Gravi)
2017-08-01,AT/SPO.09.A23.65515.6001.1,3,A23 Südosttangente/Wehlistraße	(Gravi)
2017-08-01,AT/SPO.09.A23.65516.6001.1,0,A23 Südosttangente/Wehlistraße	(Gravi)
2017-08-01,AT/SPO.09.AKC.5066.6001.1,0,AKH (Allgemeines Krankenhaus) (Automatic)
2017-08-01,AT/SPO.09.AKC.55371.6001.1,2,AKH (Allgemeines Krankenhaus) (Gravi)
2017-08-01,AT/SPO.09.KEND.64567.6001.1,0,Kendlerstraße (Automatic)
2017-08-01,AT/SPO.09.LOB.64389.6001.1,0,Lobau (Gravi)
2017-08-01,AT/SPO.09.LOB.64566.6001.1,0,Lobau (Automatic)
2017-08-01,AT/SPO.09.STAD.64538.6001.1,0,Stadlau (Automatic)
2017-08-01,AT/SPO.09.TAB.56213.6001.1,1,Taborstraße (Automatic)
2017-08-01,AT/SPO.09.TAB.56396.6001.1,7,Taborstraße (Gravi)
2017-09-01,AT/SPO.09.A23.65515.6001.1,3,A23 Südosttangente/Wehlistraße	(Gravi)
2017-09-01,AT/SPO.09.A23.65516.6001.1,4,A23 Südosttangente/Wehlistraße	(Gravi)
2017-09-01,AT/SPO.09.AKC.5066.6001.1,3,AKH (Allgemeines Krankenhaus) (Automatic)
2017-09-01,AT/SPO.09.AKC.55371.6001.1,3,AKH (Allgemeines Krankenhaus) (Gravi)
2017-09-01,AT/SPO.09.KEND.64567.6001.1,4,Kendlerstraße (Automatic)
2017-09-01,AT/SPO.09.LOB.64389.6001.1,1,Lobau (Gravi)
2017-09-01,AT/SPO.09.LOB.64566.6001.1,3,Lobau (Automatic)
2017-09-01,AT/SPO.09.STAD.64538.6001.1,6,Stadlau (Automatic)
2017-09-01,AT/SPO.09.TAB.56213.6001.1,6,Taborstraße (Automatic)
2017-09-01,AT/SPO.09.TAB.56396.6001.1,5,Taborstraße (Gravi)
2017-10-01,AT/SPO.09.A23.65515.6001.1,9,A23 Südosttangente/Wehlistraße	(Gravi)
2017-10-01,AT/SPO.09.A23.65516.6001.1,9,A23 Südosttangente/Wehlistraße	(Gravi)
2017-10-01,AT/SPO.09.AKC.5066.6001.1,8,AKH (Allgemeines Krankenhaus) (Automatic)
2017-10-01,AT/SPO.09.AKC.55371.6001.1,9,AKH (Allgemeines Krankenhaus) (Gravi)
2017-10-01,AT/SPO.09.KEND.64567.6001.1,9,Kendlerstraße (Automatic)
2017-10-01,AT/SPO.09.LOB.64389.6001.1,7,Lobau (Gravi)
2017-10-01,AT/SPO.09.LOB.64566.6001.1,9,Lobau (Automatic)
2017-10-01,AT/SPO.09.STAD.64538.6001.1,9,Stadlau (Automatic)
2017-10-01,AT/SPO.09.TAB.56213.6001.1,9,Taborstraße (Automatic)
2017-10-01,AT/SPO.09.TAB.56396.6001.1,10,Taborstraße (Gravi)
2017-11-01,AT/SPO.09.A23.65515.6001.1,10,A23 Südosttangente/Wehlistraße	(Gravi)
2017-11-01,AT/SPO.09.A23.65516.6001.1,13,A23 Südosttangente/Wehlistraße	(Gravi)
2017-11-01,AT/SPO.09.AKC.5066.6001.1,14,AKH (Allgemeines Krankenhaus) (Automatic)
2017-11-01,AT/SPO.09.AKC.55371.6001.1,10,AKH (Allgemeines Krankenhaus) (Gravi)
2017-11-01,AT/SPO.09.KEND.64567.6001.1,14,Kendlerstraße (Automatic)
2017-11-01,AT/SPO.09.LOB.64389.6001.1,8,Lobau (Gravi)
2017-11-01,AT/SPO.09.LOB.64566.6001.1,13,Lobau (Automatic)
2017-11-01,AT/SPO.09.STAD.64538.6001.1,15,Stadlau (Automatic)
2017-11-01,AT/SPO.09.TAB.56213.6001.1,15,Taborstraße (Automatic)
2017-11-01,AT/SPO.09.TAB.56396.6001.1,13,Taborstraße (Gravi)
2017-12-01,AT/SPO.09.A23.65515.6001.1,7,A23 Südosttangente/Wehlistraße	(Gravi)
2017-12-01,AT/SPO.09.A23.65516.6001.1,8,A23 Südosttangente/Wehlistraße	(Gravi)
2017-12-01,AT/SPO.09.AKC.5066.6001.1,8,AKH (Allgemeines Krankenhaus) (Automatic)
2017-12-01,AT/SPO.09.AKC.55371.6001.1,9,AKH (Allgemeines Krankenhaus) (Gravi)
2017-12-01,AT/SPO.09.KEND.64567.6001.1,10,Kendlerstraße (Automatic)
2017-12-01,AT/SPO.09.LOB.64389.6001.1,5,Lobau (Gravi)
2017-12-01,AT/SPO.09.LOB.64566.6001.1,8,Lobau (Automatic)
2017-12-01,AT/SPO.09.STAD.64538.6001.1,12,Stadlau (Automatic)
2017-12-01,AT/SPO.09.TAB.56213.6001.1,10,Taborstraße (Automatic)
2017-12-01,AT/SPO.09.TAB.56396.6001.1,9,Taborstraße (Gravi)
2018-01-01,AT/SPO.09.A23.65515.6001.1,17,A23 Südosttangente/Wehlistraße	(Gravi)
2018-01-01,AT/SPO.09.A23.65516.6001.1,20,A23 Südosttangente/Wehlistraße	(Gravi)
2018-01-01,AT/SPO.09.AKC.5066.6001.1,16,AKH (Allgemeines Krankenhaus) (Automatic)
2018-01-01,AT/SPO.09.AKC.55371.6001.1,14,AKH (Allgemeines Krankenhaus) (Gravi)
2018-01-01,AT/SPO.09.KEND.64567.6001.1,20,Kendlerstraße (Automatic)
2018-01-01,AT/SPO.09.LOB.64389.6001.1,12,Lobau (Gravi)
2018-01-01,AT/SPO.09.LOB.64566.6001.1,20,Lobau (Automatic)
2018-01-01,AT/SPO.09.STAD.64538.6001.1,20,Stadlau (Automatic)
2018-01-01,AT/SPO.09.TAB.56213.6001.1,21,Taborstraße (Automatic)
2018-01-01,AT/SPO.09.TAB.56396.6001.1,17,Taborstraße (Gravi)
2018-02-01,AT/SPO.09.A23.65515.6001.1,23,A23 Südosttangente/Wehlistraße	(Gravi)
2018-02-01,AT/SPO.09.A23.65516.6001.1,23,A23 Südosttangente/Wehlistraße	(Gravi)
2018-02-01,AT/SPO.09.AKC.5066.6001.1,23,AKH (Allgemeines Krankenhaus) (Automatic)
2018-02-01,AT/SPO.09.AKC.55371.6001.1,23,AKH (Allgemeines Krankenhaus) (Gravi)
2018-02-01,AT/SPO.09.KEND.64567.6001.1,24,Kendlerstraße (Automatic)
2018-02-01,AT/SPO.09.LOB.64389.6001.1,22,Lobau (Gravi)
2018-02-01,AT/SPO.09.LOB.64566.6001.1,24,Lobau (Automatic)
2018-02-01,AT/SPO.09.STAD.64538.6001.1,27,Stadlau (Automatic)
2018-02-01,AT/SPO.09.TAB.56213.6001.1,26,Taborstraße (Automatic)
2018-02-01,AT/SPO.09.TAB.56396.6001.1,23,Taborstraße (Gravi)
2018-03-01,AT/SPO.09.A23.65515.6001.1,22,A23 Südosttangente/Wehlistraße	(Gravi)
2018-03-01,AT/SPO.09.A23.65516.6001.1,23,A23 Südosttangente/Wehlistraße	(Gravi)
2018-03-01,AT/SPO.09.AKC.5066.6001.1,22,AKH (Allgemeines Krankenhaus) (Automatic)
2018-03-01,AT/SPO.09.AKC.55371.6001.1,22,AKH (Allgemeines Krankenhaus) (Gravi)
2018-03-01,AT/SPO.09.KEND.64567.6001.1,23,Kendlerstraße (Automatic)
2018-03-01,AT/SPO.09.LOB.64389.6001.1,17,Lobau (Gravi)
2018-03-01,AT/SPO.09.LOB.64566.6001.1,18,Lobau (Automatic)
2018-03-01,AT/SPO.09.STAD.64538.6001.1,23,Stadlau (Automatic)
2018-03-01,AT/SPO.09.TAB.56213.6001.1,23,Taborstraße (Automatic)
2018-03-01,AT/SPO.09.TAB.56396.6001.1,23,Taborstraße (Gravi)
2018-04-01,AT/SPO.09.A23.65515.6001.1,4,A23 Südosttangente/Wehlistraße	(Gravi)
2018-04-01,AT/SPO.09.A23.65516.6001.1,8,A23 Südosttangente/Wehlistraße	(Gravi)
2018-04-01,AT/SPO.09.AKC.5066.6001.1,3,AKH (Allgemeines Krankenhaus) (Automatic)
2018-04-01,AT/SPO.09.AKC.55371.6001.1,4,AKH (Allgemeines Krankenhaus) (Gravi)
2018-04-01,AT/SPO.09.KEND.64567.6001.1,8,Kendlerstraße (Automatic)
2018-04-01,AT/SPO.09.LOB.64389.6001.1,2,Lobau (Gravi)
2018-04-01,AT/SPO.09.LOB.64566.6001.1,5,Lobau (Automatic)
2018-04-01,AT/SPO.09.STAD.64538.6001.1,9,Stadlau (Automatic)
2018-04-01,AT/SPO.09.TAB.56213.6001.1,8,Taborstraße (Automatic)
2018-04-01,AT/SPO.09.TAB.56396.6001.1,6,Taborstraße (Gravi)
2018-05-01,AT/SPO.09.A23.65515.6001.1,2,A23 Südosttangente/Wehlistraße	(Gravi)
2018-05-01,AT/SPO.09.A23.65516.6001.1,10,A23 Südosttangente/Wehlistraße	(Gravi)
2018-05-01,AT/SPO.09.AKC.5066.6001.1,1,AKH (Allgemeines Krankenhaus) (Automatic)
2018-05-01,AT/SPO.09.AKC.55371.6001.1,2,AKH (Allgemeines Krankenhaus) (Gravi)
2018-05-01,AT/SPO.09.KEND.64567.6001.1,8,Kendlerstraße (Automatic)
2018-05-01,AT/SPO.09.LOB.64389.6001.1,0,Lobau (Gravi)
2018-05-01,AT/SPO.09.LOB.64566.6001.1,1,Lobau (Automatic)
2018-05-01,AT/SPO.09.STAD.64538.6001.1,12,Stadlau (Automatic)
2018-05-01,AT/SPO.09.TAB.56213.6001.1,9,Taborstraße (Automatic)
2018-05-01,AT/SPO.09.TAB.56396.6001.1,6,Taborstraße (Gravi)
2018-06-01,AT/SPO.09.A23.65515.6001.1,0,A23 Südosttangente/Wehlistraße	(Gravi)
2018-06-01,AT/SPO.09.A23.65516.6001.1,1,A23 Südosttangente/Wehlistraße	(Gravi)
2018-06-01,AT/SPO.09.AKC.5066.6001.1,0,AKH (Allgemeines Krankenhaus) (Automatic)
2018-06-01,AT/SPO.09.AKC.55371.6001.1,0,AKH (Allgemeines Krankenhaus) (Gravi)
2018-06-01,AT/SPO.09.KEND.64567.6001.1,1,Kendlerstraße (Automatic)
2018-06-01,AT/SPO.09.LOB.64389.6001.1,0,Lobau (Gravi)
2018-06-01,AT/SPO.09.LOB.64566.6001.1,0,Lobau (Automatic)
2018-06-01,AT/SPO.09.STAD.64538.6001.1,3,Stadlau (Automatic)
2018-06-01,AT/SPO.09.TAB.56213.6001.1,1,Taborstraße (Automatic)
2018-06-01,AT/SPO.09.TAB.56396.6001.1,1,Taborstraße (Gravi)
2018-07-01,AT/SPO.09.A23.65515.6001.1,5,A23 Südosttangente/Wehlistraße	(Gravi)
2018-07-01,AT/SPO.09.A23.65516.6001.1,1,A23 Südosttangente/Wehlistraße	(Gravi)
2018-07-01,AT/SPO.09.AKC.5066.6001.1,0,AKH (Allgemeines Krankenhaus) (Automatic)
2018-07-01,AT/SPO.09.AKC.55371.6001.1,0,AKH (Allgemeines Krankenhaus) (Gravi)
2018-07-01,AT/SPO.09.KEND.64567.6001.1,0,Kendlerstraße (Automatic)
2018-07-01,AT/SPO.09.LOB.64389.6001.1,0,Lobau (Gravi)
2018-07-01,AT/SPO.09.LOB.64566.6001.1,0,Lobau (Automatic)
2018-07-01,AT/SPO.09.STAD.64538.6001.1,2,Stadlau (Automatic)
2018-07-01,AT/SPO.09.TAB.56213.6001.1,1,Taborstraße (Automatic)
2018-07-01,AT/SPO.09.TAB.56396.6001.1,3,Taborstraße (Gravi)
2018-08-01,AT/SPO.09.A23.65515.6001.1,7,A23 Südosttangente/Wehlistraße	(Gravi)
2018-08-01,AT/SPO.09.A23.65516.6001.1,0,A23 Südosttangente/Wehlistraße	(Gravi)
2018-08-01,AT/SPO.09.AKC.5066.6001.1,0,AKH (Allgemeines Krankenhaus) (Automatic)
2018-08-01,AT/SPO.09.AKC.55371.6001.1,4,AKH (Allgemeines Krankenhaus) (Gravi)
2018-08-01,AT/SPO.09.KEND.64567.6001.1,0,Kendlerstraße (Automatic)
2018-08-01,AT/SPO.09.LOB.64389.6001.1,1,Lobau (Gravi)
2018-08-01,AT/SPO.09.LOB.64566.6001.1,0,Lobau (Automatic)
2018-08-01,AT/SPO.09.STAD.64538.6001.1,0,Stadlau (Automatic)
2018-08-01,AT/SPO.09.TAB.56213.6001.1,0,Taborstraße (Automatic)
2018-08-01,AT/SPO.09.TAB.56396.6001.1,9,Taborstraße (Gravi)
2018-09-01,AT/SPO.09.A23.65515.6001.1,5,A23 Südosttangente/Wehlistraße	(Gravi)
2018-09-01,AT/SPO.09.A23.65516.6001.1,3,A23 Südosttangente/Wehlistraße	(Gravi)
2018-09-01,AT/SPO.09.AKC.5066.6001.1,0,AKH (Allgemeines Krankenhaus) (Automatic)
2018-09-01,AT/SPO.09.AKC.55371.6001.1,2,AKH (Allgemeines Krankenhaus) (Gravi)
2018-09-01,AT/SPO.09.KEND.64567.6001.1,1,Kendlerstraße (Automatic)
2018-09-01,AT/SPO.09.LOB.64389.6001.1,0,Lobau (Gravi)
2018-09-01,AT/SPO.09.LOB.64566.6001.1,0,Lobau (Automatic)
2018-09-01,AT/SPO.09.STAD.64538.6001.1,4,Stadlau (Automatic)
2018-09-01,AT/SPO.09.TAB.56213.6001.1,3,Taborstraße (Automatic)
2018-09-01,AT/SPO.09.TAB.56396.6001.1,8,Taborstraße (Gravi)
2018-10-01,AT/SPO.09.A23.65515.6001.1,16,A23 Südosttangente/Wehlistraße	(Gravi)
2018-10-01,AT/SPO.09.A23.65516.6001.1,18,A23 Südosttangente/Wehlistraße	(Gravi)
2018-10-01,AT/SPO.09.AKC.5066.6001.1,15,AKH (Allgemeines Krankenhaus) (Automatic)
2018-10-01,AT/SPO.09.AKC.55371.6001.1,14,AKH (Allgemeines Krankenhaus) (Gravi)
2018-10-01,AT/SPO.09.KEND.64567.6001.1,18,Kendlerstraße (Automatic)
2018-10-01,AT/SPO.09.LOB.64389.6001.1,13,Lobau (Gravi)
2018-10-01,AT/SPO.09.LOB.64566.6001.1,17,Lobau (Automatic)
2018-10-01,AT/SPO.09.STAD.64538.6001.1,18,Stadlau (Automatic)
2018-10-01,AT/SPO.09.TAB.56213.6001.1,18,Taborstraße (Automatic)
2018-10-01,AT/SPO.09.TAB.56396.6001.1,12,Taborstraße (Gravi)
2018-11-01,AT/SPO.09.A23.65515.6001.1,24,A23 Südosttangente/Wehlistraße	(Gravi)
2018-11-01,AT/SPO.09.A23.65516.6001.1,27,A23 Südosttangente/Wehlistraße	(Gravi)
2018-11-01,AT/SPO.09.AKC.5066.6001.1,26,AKH (Allgemeines Krankenhaus) (Automatic)
2018-11-01,AT/SPO.09.AKC.55371.6001.1,25,AKH (Allgemeines Krankenhaus) (Gravi)
2018-11-01,AT/SPO.09.KEND.64567.6001.1,26,Kendlerstraße (Automatic)
2018-11-01,AT/SPO.09.LOB.64389.6001.1,22,Lobau (Gravi)
2018-11-01,AT/SPO.09.LOB.64566.6001.1,27,Lobau (Automatic)
2018-11-01,AT/SPO.09.STAD.64538.6001.1,27,Stadlau (Automatic)
2018-11-01,AT/SPO.09.TAB.56213.6001.1,27,Taborstraße (Automatic)
2018-11-01,AT/SPO.09.TAB.56396.6001.1,25,Taborstraße (Gravi)
2018-12-01,AT/SPO.09.A23.65515.6001.1,14,A23 Südosttangente/Wehlistraße	(Gravi)
2018-12-01,AT/SPO.09.A23.65516.6001.1,14,A23 Südosttangente/Wehlistraße	(Gravi)
2018-12-01,AT/SPO.09.AKC.5066.6001.1,14,AKH (Allgemeines Krankenhaus) (Automatic)
2018-12-01,AT/SPO.09.AKC.55371.6001.1,14,AKH (Allgemeines Krankenhaus) (Gravi)
2018-12-01,AT/SPO.09.KEND.64567.6001.1,15,Kendlerstraße (Automatic)
2018-12-01,AT/SPO.09.LOB.64389.6001.1,14,Lobau (Gravi)
2018-12-01,AT/SPO.09.LOB.64566.6001.1,14,Lobau (Automatic)
2018-12-01,AT/SPO.09.STAD.64538.6001.1,15,Stadlau (Automatic)
2018-12-01,AT/SPO.09.TAB.56213.6001.1,15,Taborstraße (Automatic)
2018-12-01,AT/SPO.09.TAB.56396.6001.1,14,Taborstraße (Gravi)
2019-01-01,AT/SPO.09.A23.65515.6001.1,13,A23 Südosttangente/Wehlistraße	(Gravi)
2019-01-01,AT/SPO.09.A23.65516.6001.1,14,A23 Südosttangente/Wehlistraße	(Gravi)
2019-01-01,AT/SPO.09.AKC.5066.6001.1,11,AKH (Allgemeines Krankenhaus) (Automatic)
2019-01-01,AT/SPO.09.AKC.55371.6001.1,12,AKH (Allgemeines Krankenhaus) (Gravi)
2019-01-01,AT/SPO.09.BELG.67350.6001.1,13,Belgradplatz (Automatic)
2019-01-01,AT/SPO.09.FLO.67351.6001.1,14,Floridsdorf (Automatic)
2019-01-01,AT/SPO.09.GAUD.67352.6001.1,13,Gaudenzdorf (Automatic)
2019-01-01,AT/SPO.09.KE.66730.6001.1,14,Kaiser-Ebersdorf (Automatic)
2019-01-01,AT/SPO.09.KEND.64567.6001.1,12,Kendlerstraße (Automatic)
2019-01-01,AT/SPO.09.LAA.67353.6001.1,13,Laaer Berg (Automatic)
2019-01-01,AT/SPO.09.LIES.67354.6001.1,12,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2019-01-01,AT/SPO.09.LOB.64566.6001.1,12,Lobau (Automatic)
2019-01-01,AT/SPO.09.SCHA.66729.6001.1,11,Schafberg (Automatic)
2019-01-01,AT/SPO.09.STAD.64538.6001.1,14,Stadlau (Automatic)
2019-01-01,AT/SPO.09.TAB.56213.6001.1,13,Taborstraße (Automatic)
2019-01-01,AT/SPO.09.TAB.56396.6001.1,14,Taborstraße (Gravi)
2019-02-01,AT/SPO.09.A23.65515.6001.1,17,A23 Südosttangente/Wehlistraße	(Gravi)
2019-02-01,AT/SPO.09.A23.65516.6001.1,16,A23 Südosttangente/Wehlistraße	(Gravi)
2019-02-01,AT/SPO.09.AKC.5066.6001.1,15,AKH (Allgemeines Krankenhaus) (Automatic)
2019-02-01,AT/SPO.09.AKC.55371.6001.1,14,AKH (Allgemeines Krankenhaus) (Gravi)
2019-02-01,AT/SPO.09.BELG.67350.6001.1,15,Belgradplatz (Automatic)
2019-02-01,AT/SPO.09.FLO.67351.6001.1,16,Floridsdorf (Automatic)
2019-02-01,AT/SPO.09.GAUD.67352.6001.1,16,Gaudenzdorf (Automatic)
2019-02-01,AT/SPO.09.KE.66730.6001.1,16,Kaiser-Ebersdorf (Automatic)
